timestamp,from.lmp,interface,to.lmp,dLMP,interfaceflows
2016-01-01 05:00:00+00:00,19.09,PJM-MISO,19.874000000000002,-0.7840000000000025,584.0
2016-01-01 06:00:00+00:00,16.126,PJM-MISO,18.946,-2.8200000000000003,1312.0
2016-01-01 07:00:00+00:00,13.957999999999998,PJM-MISO,17.492,-3.5340000000000025,1565.0
2016-01-01 08:00:00+00:00,14.413999999999998,PJM-MISO,16.93,-2.516000000000002,1915.0
2016-01-01 09:00:00+00:00,15.144,PJM-MISO,17.136000000000003,-1.9920000000000027,1957.0
2016-01-01 10:00:00+00:00,14.662,PJM-MISO,18.57,-3.9079999999999995,1852.0
2016-01-01 11:00:00+00:00,15.646,PJM-MISO,17.798000000000002,-2.152000000000001,1677.0
2016-01-01 12:00:00+00:00,6.144,PJM-MISO,16.741999999999997,-10.597999999999997,1074.0
2016-01-01 13:00:00+00:00,10.034,PJM-MISO,13.552000000000001,-3.5180000000000007,232.0
2016-01-01 14:00:00+00:00,17.824,PJM-MISO,16.938,0.8860000000000028,376.0
2016-01-01 15:00:00+00:00,19.772,PJM-MISO,19.182,0.5899999999999999,560.0
2016-01-01 16:00:00+00:00,19.658,PJM-MISO,19.285999999999998,0.37200000000000344,547.0
2016-01-01 17:00:00+00:00,20.24,PJM-MISO,17.982,2.257999999999999,390.0
2016-01-01 18:00:00+00:00,19.753999999999998,PJM-MISO,17.568,2.1859999999999964,172.0
2016-01-01 19:00:00+00:00,18.13,PJM-MISO,17.962,0.16799999999999926,238.0
2016-01-01 20:00:00+00:00,18.53,PJM-MISO,18.088,0.44200000000000017,-37.0
2016-01-01 21:00:00+00:00,20.442,PJM-MISO,19.786,0.6559999999999988,-119.0
2016-01-01 22:00:00+00:00,24.270000000000003,PJM-MISO,20.498,3.772000000000002,-232.0
2016-01-01 23:00:00+00:00,24.088,PJM-MISO,25.187999999999995,-1.0999999999999943,-570.0
2016-01-02 00:00:00+00:00,25.166,PJM-MISO,22.156,3.0100000000000016,-437.0
2016-01-02 01:00:00+00:00,22.474,PJM-MISO,22.619999999999997,-0.14599999999999724,-147.0
2016-01-02 02:00:00+00:00,22.796,PJM-MISO,21.000000000000004,1.7959999999999958,-115.0
2016-01-02 03:00:00+00:00,19.756,PJM-MISO,21.41,-1.654,147.0
2016-01-02 04:00:00+00:00,18.516,PJM-MISO,19.454,-0.9380000000000024,424.0
2016-01-02 05:00:00+00:00,18.477999999999998,PJM-MISO,18.491999999999997,-0.013999999999999346,731.0
2016-01-02 06:00:00+00:00,16.242,PJM-MISO,19.604000000000003,-3.362000000000002,1192.0
2016-01-02 07:00:00+00:00,17.939999999999998,PJM-MISO,19.401999999999997,-1.4619999999999997,1083.0
2016-01-02 08:00:00+00:00,18.606,PJM-MISO,18.988,-0.3819999999999979,1186.0
2016-01-02 09:00:00+00:00,16.79,PJM-MISO,19.259999999999998,-2.469999999999999,1332.0
2016-01-02 10:00:00+00:00,22.214000000000002,PJM-MISO,19.11,3.1040000000000028,795.0
2016-01-02 11:00:00+00:00,21.43,PJM-MISO,19.75,1.6799999999999997,956.0
2016-01-02 12:00:00+00:00,22.098000000000003,PJM-MISO,21.444,0.6540000000000035,195.0
2016-01-02 13:00:00+00:00,27.518,PJM-MISO,21.008,6.510000000000002,-403.0
2016-01-02 14:00:00+00:00,22.074,PJM-MISO,20.814,1.2600000000000016,-358.0
2016-01-02 15:00:00+00:00,20.826,PJM-MISO,20.95,-0.12399999999999878,-684.0
2016-01-02 16:00:00+00:00,20.374000000000002,PJM-MISO,20.624000000000002,-0.25,-687.0
2016-01-02 17:00:00+00:00,17.753999999999998,PJM-MISO,19.96,-2.206000000000003,-525.0
2016-01-02 18:00:00+00:00,14.742,PJM-MISO,19.288,-4.545999999999999,-538.0
2016-01-02 19:00:00+00:00,14.654000000000002,PJM-MISO,18.724,-4.0699999999999985,-360.0
2016-01-02 20:00:00+00:00,11.104,PJM-MISO,17.962,-6.8580000000000005,-119.0
2016-01-02 21:00:00+00:00,15.004,PJM-MISO,18.815999999999995,-3.811999999999996,109.0
2016-01-02 22:00:00+00:00,21.676000000000002,PJM-MISO,20.157999999999998,1.5180000000000042,-85.0
2016-01-02 23:00:00+00:00,21.8,PJM-MISO,22.87,-1.0700000000000003,-443.0
2016-01-03 00:00:00+00:00,22.898,PJM-MISO,20.32,2.5779999999999994,-598.0
2016-01-03 01:00:00+00:00,21.977999999999998,PJM-MISO,20.503999999999998,1.4740000000000002,-269.0
2016-01-03 02:00:00+00:00,21.596,PJM-MISO,20.186,1.4100000000000001,134.0
2016-01-03 03:00:00+00:00,19.682,PJM-MISO,19.236,0.44599999999999795,89.0
2016-01-03 04:00:00+00:00,19.462,PJM-MISO,18.408000000000005,1.053999999999995,531.0
2016-01-03 05:00:00+00:00,19.826,PJM-MISO,18.718,1.1080000000000005,937.0
2016-01-03 06:00:00+00:00,16.93,PJM-MISO,18.497999999999998,-1.5679999999999978,1524.0
2016-01-03 07:00:00+00:00,16.522,PJM-MISO,18.137999999999998,-1.6159999999999997,1418.0
2016-01-03 08:00:00+00:00,16.288,PJM-MISO,18.646,-2.3580000000000005,1397.0
2016-01-03 09:00:00+00:00,17.322,PJM-MISO,18.71,-1.3880000000000017,1434.0
2016-01-03 10:00:00+00:00,17.198000000000004,PJM-MISO,18.832,-1.6339999999999968,1321.0
2016-01-03 11:00:00+00:00,18.226,PJM-MISO,19.535999999999998,-1.3099999999999987,1192.0
2016-01-03 12:00:00+00:00,20.458,PJM-MISO,20.032,0.4259999999999984,419.0
2016-01-03 13:00:00+00:00,18.3,PJM-MISO,20.414,-2.1140000000000008,-227.0
2016-01-03 14:00:00+00:00,14.8,PJM-MISO,20.672,-5.872,-415.0
2016-01-03 15:00:00+00:00,15.196000000000002,PJM-MISO,20.502000000000002,-5.306000000000001,-718.0
2016-01-03 16:00:00+00:00,14.044,PJM-MISO,20.536,-6.492000000000001,-422.0
2016-01-03 17:00:00+00:00,17.904000000000003,PJM-MISO,20.102,-2.197999999999997,-12.0
2016-01-03 18:00:00+00:00,19.28,PJM-MISO,20.038,-0.7579999999999991,852.0
2016-01-03 19:00:00+00:00,16.492,PJM-MISO,20.038,-3.5459999999999994,1322.0
2016-01-03 20:00:00+00:00,6.537999999999999,PJM-MISO,20.094,-13.556000000000001,1407.0
2016-01-03 21:00:00+00:00,16.512,PJM-MISO,20.651999999999997,-4.139999999999997,1522.0
2016-01-03 22:00:00+00:00,22.606,PJM-MISO,23.72,-1.1139999999999972,1208.0
2016-01-03 23:00:00+00:00,23.73,PJM-MISO,25.244,-1.5139999999999993,534.0
2016-01-04 00:00:00+00:00,25.476,PJM-MISO,24.490000000000002,0.9859999999999971,232.0
2016-01-04 01:00:00+00:00,26.866000000000003,PJM-MISO,32.326,-5.459999999999997,301.0
2016-01-04 02:00:00+00:00,20.658000000000005,PJM-MISO,23.851999999999997,-3.193999999999992,406.0
2016-01-04 03:00:00+00:00,16.828000000000003,PJM-MISO,22.034,-5.205999999999996,386.0
2016-01-04 04:00:00+00:00,17.32,PJM-MISO,20.288,-2.968,461.0
2016-01-04 05:00:00+00:00,16.386000000000003,PJM-MISO,20.166000000000004,-3.780000000000001,1599.0
2016-01-04 06:00:00+00:00,16.236,PJM-MISO,19.915999999999997,-3.679999999999996,1766.0
2016-01-04 07:00:00+00:00,15.011999999999997,PJM-MISO,19.822,-4.810000000000002,1815.0
2016-01-04 08:00:00+00:00,14.824000000000002,PJM-MISO,19.811999999999998,-4.987999999999996,1976.0
2016-01-04 09:00:00+00:00,13.834,PJM-MISO,20.154,-6.32,2203.0
2016-01-04 10:00:00+00:00,17.648000000000003,PJM-MISO,20.252,-2.6039999999999957,1948.0
2016-01-04 11:00:00+00:00,21.306,PJM-MISO,23.561999999999998,-2.2559999999999967,1080.0
2016-01-04 12:00:00+00:00,21.238,PJM-MISO,26.986,-5.748000000000001,61.0
2016-01-04 13:00:00+00:00,22.209999999999997,PJM-MISO,25.222,-3.012000000000004,-862.0
2016-01-04 14:00:00+00:00,25.15,PJM-MISO,23.395999999999997,1.7540000000000013,-935.0
2016-01-04 15:00:00+00:00,24.912,PJM-MISO,23.017999999999997,1.894000000000002,-480.0
2016-01-04 16:00:00+00:00,23.206,PJM-MISO,22.706,0.5,-23.0
2016-01-04 17:00:00+00:00,24.818,PJM-MISO,22.752,2.0660000000000025,184.0
2016-01-04 18:00:00+00:00,23.636000000000003,PJM-MISO,22.266,1.3700000000000045,166.0
2016-01-04 19:00:00+00:00,24.224,PJM-MISO,22.311999999999998,1.9120000000000026,54.0
2016-01-04 20:00:00+00:00,23.896000000000004,PJM-MISO,21.954,1.9420000000000037,-129.0
2016-01-04 21:00:00+00:00,26.806,PJM-MISO,22.922,3.8840000000000003,-48.0
2016-01-04 22:00:00+00:00,28.387999999999998,PJM-MISO,19.612000000000002,8.775999999999996,-210.0
2016-01-04 23:00:00+00:00,33.092,PJM-MISO,37.3,-4.207999999999998,-1162.0
2016-01-05 00:00:00+00:00,27.394,PJM-MISO,25.242,2.1519999999999975,-541.0
2016-01-05 01:00:00+00:00,30.536,PJM-MISO,19.964000000000002,10.572,-453.0
2016-01-05 02:00:00+00:00,31.898000000000003,PJM-MISO,20.928000000000004,10.969999999999999,-192.0
2016-01-05 03:00:00+00:00,25.853999999999996,PJM-MISO,17.21,8.643999999999995,172.0
2016-01-05 04:00:00+00:00,23.658,PJM-MISO,17.44,6.218,528.0
2016-01-05 05:00:00+00:00,15.349999999999998,PJM-MISO,22.62,-7.270000000000003,394.0
2016-01-05 06:00:00+00:00,20.072,PJM-MISO,24.892000000000003,-4.820000000000004,470.0
2016-01-05 07:00:00+00:00,1.3300000000000012,PJM-MISO,25.448,-24.118,970.0
2016-01-05 08:00:00+00:00,1.0399999999999998,PJM-MISO,29.113999999999997,-28.073999999999998,735.0
2016-01-05 09:00:00+00:00,-0.14399999999999977,PJM-MISO,27.2,-27.343999999999998,456.0
2016-01-05 10:00:00+00:00,19.839999999999996,PJM-MISO,25.247999999999998,-5.408000000000001,158.0
2016-01-05 11:00:00+00:00,54.68399999999999,PJM-MISO,35.148,19.535999999999987,-1082.0
2016-01-05 12:00:00+00:00,52.730000000000004,PJM-MISO,118.17999999999999,-65.44999999999999,-2040.0
2016-01-05 13:00:00+00:00,24.564,PJM-MISO,24.182,0.38200000000000145,-2188.0
2016-01-05 14:00:00+00:00,23.458000000000002,PJM-MISO,24.262,-0.8039999999999985,-1800.0
2016-01-05 15:00:00+00:00,28.134000000000004,PJM-MISO,25.178000000000004,2.9559999999999995,-1572.0
2016-01-05 16:00:00+00:00,27.832,PJM-MISO,24.818,3.0139999999999993,-1014.0
2016-01-05 17:00:00+00:00,25.653999999999996,PJM-MISO,23.688,1.9659999999999975,-507.0
2016-01-05 18:00:00+00:00,25.202,PJM-MISO,22.169999999999998,3.0320000000000036,-312.0
2016-01-05 19:00:00+00:00,23.073999999999998,PJM-MISO,22.459999999999997,0.6140000000000008,-176.0
2016-01-05 20:00:00+00:00,24.095999999999997,PJM-MISO,22.508,1.5879999999999974,11.0
2016-01-05 21:00:00+00:00,23.616,PJM-MISO,22.112000000000002,1.5039999999999978,-150.0
2016-01-05 22:00:00+00:00,35.862,PJM-MISO,30.477999999999998,5.384000000000004,99.0
2016-01-05 23:00:00+00:00,26.256,PJM-MISO,28.136000000000003,-1.8800000000000026,-750.0
2016-01-06 00:00:00+00:00,25.718,PJM-MISO,28.382000000000005,-2.664000000000005,-853.0
2016-01-06 01:00:00+00:00,27.288,PJM-MISO,28.058,-0.7699999999999996,-1218.0
2016-01-06 02:00:00+00:00,34.212,PJM-MISO,25.009999999999998,9.202000000000005,-1269.0
2016-01-06 03:00:00+00:00,24.948,PJM-MISO,22.514,2.434000000000001,-885.0
2016-01-06 04:00:00+00:00,30.79,PJM-MISO,22.238,8.552,126.0
2016-01-06 05:00:00+00:00,21.124,PJM-MISO,24.714,-3.59,809.0
2016-01-06 06:00:00+00:00,17.066,PJM-MISO,26.508000000000003,-9.442000000000004,735.0
2016-01-06 07:00:00+00:00,11.316,PJM-MISO,26.322000000000003,-15.006000000000002,973.0
2016-01-06 08:00:00+00:00,18.077999999999996,PJM-MISO,27.236,-9.158000000000005,1059.0
2016-01-06 09:00:00+00:00,15.4,PJM-MISO,26.965999999999998,-11.565999999999997,944.0
2016-01-06 10:00:00+00:00,22.924,PJM-MISO,25.212,-2.2880000000000003,716.0
2016-01-06 11:00:00+00:00,61.480000000000004,PJM-MISO,34.767999999999994,26.71200000000001,450.0
2016-01-06 12:00:00+00:00,31.514000000000003,PJM-MISO,29.406,2.108000000000004,-196.0
2016-01-06 13:00:00+00:00,33.326,PJM-MISO,23.976000000000003,9.349999999999998,-853.0
2016-01-06 14:00:00+00:00,37.501999999999995,PJM-MISO,15.934000000000001,21.567999999999994,-756.0
2016-01-06 15:00:00+00:00,25.544,PJM-MISO,19.176,6.368000000000002,-512.0
2016-01-06 16:00:00+00:00,26.177999999999997,PJM-MISO,23.351999999999997,2.8260000000000005,-507.0
2016-01-06 17:00:00+00:00,23.948,PJM-MISO,23.548000000000002,0.3999999999999986,-246.0
2016-01-06 18:00:00+00:00,23.666,PJM-MISO,23.172,0.4939999999999998,-176.0
2016-01-06 19:00:00+00:00,22.016,PJM-MISO,23.194,-1.1780000000000008,-250.0
2016-01-06 20:00:00+00:00,21.778,PJM-MISO,22.31,-0.532,-291.0
2016-01-06 21:00:00+00:00,22.268,PJM-MISO,23.113999999999997,-0.8459999999999965,-411.0
2016-01-06 22:00:00+00:00,28.240000000000002,PJM-MISO,26.034,2.206000000000003,-569.0
2016-01-06 23:00:00+00:00,26.434000000000005,PJM-MISO,28.686,-2.2519999999999953,-932.0
2016-01-07 00:00:00+00:00,25.072000000000003,PJM-MISO,27.082,-2.009999999999998,-649.0
2016-01-07 01:00:00+00:00,25.052,PJM-MISO,24.306,0.7459999999999987,-687.0
2016-01-07 02:00:00+00:00,24.364,PJM-MISO,23.57,0.7940000000000005,-260.0
2016-01-07 03:00:00+00:00,23.198,PJM-MISO,21.418,1.7800000000000011,-66.0
2016-01-07 04:00:00+00:00,22.28,PJM-MISO,20.714,1.5660000000000025,361.0
2016-01-07 05:00:00+00:00,21.434000000000005,PJM-MISO,21.009999999999998,0.4240000000000066,769.0
2016-01-07 06:00:00+00:00,21.032000000000004,PJM-MISO,21.740000000000002,-0.7079999999999984,737.0
2016-01-07 07:00:00+00:00,15.928,PJM-MISO,23.468,-7.539999999999999,626.0
2016-01-07 08:00:00+00:00,21.604,PJM-MISO,20.684,0.9199999999999982,631.0
2016-01-07 09:00:00+00:00,21.35,PJM-MISO,21.348000000000003,0.0019999999999988916,560.0
2016-01-07 10:00:00+00:00,21.654,PJM-MISO,22.266000000000002,-0.6120000000000019,435.0
2016-01-07 11:00:00+00:00,21.09,PJM-MISO,27.244,-6.154,-85.0
2016-01-07 12:00:00+00:00,26.377999999999997,PJM-MISO,24.618,1.759999999999998,-745.0
2016-01-07 13:00:00+00:00,24.738,PJM-MISO,27.942,-3.2040000000000006,-479.0
2016-01-07 14:00:00+00:00,25.276,PJM-MISO,31.125999999999998,-5.849999999999998,-385.0
2016-01-07 15:00:00+00:00,24.554,PJM-MISO,26.721999999999998,-2.1679999999999993,-466.0
2016-01-07 16:00:00+00:00,22.389999999999997,PJM-MISO,26.201999999999998,-3.812000000000001,-102.0
2016-01-07 17:00:00+00:00,23.351999999999997,PJM-MISO,24.144,-0.7920000000000016,110.0
2016-01-07 18:00:00+00:00,20.345999999999997,PJM-MISO,24.044,-3.698000000000004,569.0
2016-01-07 19:00:00+00:00,21.214,PJM-MISO,23.172,-1.958000000000002,622.0
2016-01-07 20:00:00+00:00,22.029999999999998,PJM-MISO,22.76,-0.730000000000004,673.0
2016-01-07 21:00:00+00:00,20.714,PJM-MISO,22.988,-2.274000000000001,777.0
2016-01-07 22:00:00+00:00,28.381999999999998,PJM-MISO,25.776,2.605999999999998,563.0
2016-01-07 23:00:00+00:00,24.566,PJM-MISO,27.091999999999995,-2.5259999999999962,628.0
2016-01-08 00:00:00+00:00,24.63,PJM-MISO,26.1,-1.4700000000000024,301.0
2016-01-08 01:00:00+00:00,23.898000000000003,PJM-MISO,25.601999999999997,-1.7039999999999935,336.0
2016-01-08 02:00:00+00:00,22.406,PJM-MISO,23.48,-1.0740000000000016,274.0
2016-01-08 03:00:00+00:00,19.913999999999998,PJM-MISO,21.332,-1.4180000000000028,233.0
2016-01-08 04:00:00+00:00,15.882,PJM-MISO,20.636,-4.754,505.0
2016-01-08 05:00:00+00:00,15.404,PJM-MISO,19.762,-4.3580000000000005,788.0
2016-01-08 06:00:00+00:00,17.2,PJM-MISO,19.586,-2.3859999999999992,1773.0
2016-01-08 07:00:00+00:00,17.106,PJM-MISO,19.151999999999997,-2.045999999999996,2319.0
2016-01-08 08:00:00+00:00,17.683999999999997,PJM-MISO,19.048000000000002,-1.3640000000000043,2545.0
2016-01-08 09:00:00+00:00,17.375999999999998,PJM-MISO,19.258,-1.8820000000000014,2282.0
2016-01-08 10:00:00+00:00,19.060000000000002,PJM-MISO,19.964000000000002,-0.9039999999999999,2152.0
2016-01-08 11:00:00+00:00,19.216,PJM-MISO,22.590000000000003,-3.3740000000000023,1575.0
2016-01-08 12:00:00+00:00,23.217999999999996,PJM-MISO,22.678,0.5399999999999956,1242.0
2016-01-08 13:00:00+00:00,23.202000000000005,PJM-MISO,23.214,-0.01199999999999335,763.0
2016-01-08 14:00:00+00:00,25.708,PJM-MISO,22.956000000000003,2.7519999999999953,794.0
2016-01-08 15:00:00+00:00,25.14,PJM-MISO,23.072000000000003,2.067999999999998,749.0
2016-01-08 16:00:00+00:00,24.183999999999997,PJM-MISO,22.817999999999998,1.3659999999999997,681.0
2016-01-08 17:00:00+00:00,24.18,PJM-MISO,22.770000000000003,1.4099999999999966,412.0
2016-01-08 18:00:00+00:00,23.483999999999998,PJM-MISO,22.221999999999998,1.2620000000000005,307.0
2016-01-08 19:00:00+00:00,23.242,PJM-MISO,21.82,1.4220000000000006,444.0
2016-01-08 20:00:00+00:00,23.338,PJM-MISO,21.336000000000002,2.001999999999999,333.0
2016-01-08 21:00:00+00:00,23.19,PJM-MISO,20.556,2.6340000000000003,424.0
2016-01-08 22:00:00+00:00,23.43,PJM-MISO,21.866,1.564,450.0
2016-01-08 23:00:00+00:00,23.558,PJM-MISO,21.929999999999996,1.6280000000000037,420.0
2016-01-09 00:00:00+00:00,22.314,PJM-MISO,21.388,0.9259999999999984,530.0
2016-01-09 01:00:00+00:00,21.369999999999997,PJM-MISO,21.728,-0.3580000000000041,407.0
2016-01-09 02:00:00+00:00,19.008000000000003,PJM-MISO,19.686,-0.6779999999999973,391.0
2016-01-09 03:00:00+00:00,17.436,PJM-MISO,18.636000000000003,-1.2000000000000028,575.0
2016-01-09 04:00:00+00:00,15.09,PJM-MISO,17.944,-2.853999999999999,1093.0
2016-01-09 05:00:00+00:00,20.286,PJM-MISO,15.966,4.320000000000002,1793.0
2016-01-09 06:00:00+00:00,19.345999999999997,PJM-MISO,15.042000000000002,4.303999999999995,3266.0
2016-01-09 07:00:00+00:00,18.166000000000004,PJM-MISO,14.99,3.1760000000000037,3905.0
2016-01-09 08:00:00+00:00,16.384,PJM-MISO,13.766,2.6180000000000003,3931.0
2016-01-09 09:00:00+00:00,16.913999999999998,PJM-MISO,16.286,0.6279999999999966,3957.0
2016-01-09 10:00:00+00:00,18.48,PJM-MISO,18.546,-0.06599999999999895,3692.0
2016-01-09 11:00:00+00:00,18.657999999999998,PJM-MISO,18.514,0.14399999999999835,3336.0
2016-01-09 12:00:00+00:00,21.512,PJM-MISO,20.06,1.4520000000000017,2624.0
2016-01-09 13:00:00+00:00,22.064,PJM-MISO,20.504,1.5599999999999987,1951.0
2016-01-09 14:00:00+00:00,22.1,PJM-MISO,21.67,0.4299999999999997,1595.0
2016-01-09 15:00:00+00:00,22.026000000000003,PJM-MISO,22.459999999999997,-0.43399999999999395,1620.0
2016-01-09 16:00:00+00:00,21.826,PJM-MISO,22.844,-1.0180000000000007,1446.0
2016-01-09 17:00:00+00:00,20.842000000000002,PJM-MISO,22.652,-1.8099999999999987,1137.0
2016-01-09 18:00:00+00:00,20.154,PJM-MISO,22.572000000000003,-2.418000000000003,1116.0
2016-01-09 19:00:00+00:00,20.236,PJM-MISO,22.253999999999998,-2.017999999999997,1125.0
2016-01-09 20:00:00+00:00,20.176,PJM-MISO,22.082,-1.9060000000000024,1269.0
2016-01-09 21:00:00+00:00,21.298,PJM-MISO,23.113999999999997,-1.815999999999999,1481.0
2016-01-09 22:00:00+00:00,21.856,PJM-MISO,23.752,-1.8959999999999972,1733.0
2016-01-09 23:00:00+00:00,20.74,PJM-MISO,24.056,-3.3160000000000025,2139.0
2016-01-10 00:00:00+00:00,17.66,PJM-MISO,23.008,-5.347999999999999,2109.0
2016-01-10 01:00:00+00:00,18.485999999999997,PJM-MISO,21.374000000000002,-2.8880000000000052,1942.0
2016-01-10 02:00:00+00:00,18.06,PJM-MISO,20.784,-2.724,2110.0
2016-01-10 03:00:00+00:00,14.707999999999998,PJM-MISO,19.324,-4.616000000000003,2480.0
2016-01-10 04:00:00+00:00,15.065999999999999,PJM-MISO,19.426000000000002,-4.360000000000003,3024.0
2016-01-10 05:00:00+00:00,17.086000000000002,PJM-MISO,15.166,1.9200000000000017,3324.0
2016-01-10 06:00:00+00:00,15.213999999999999,PJM-MISO,16.236,-1.022000000000002,4142.0
2016-01-10 07:00:00+00:00,14.02,PJM-MISO,16.21,-2.1900000000000013,4454.0
2016-01-10 08:00:00+00:00,6.784000000000001,PJM-MISO,16.964000000000002,-10.180000000000001,4787.0
2016-01-10 09:00:00+00:00,13.193999999999999,PJM-MISO,15.720000000000002,-2.5260000000000034,4964.0
2016-01-10 10:00:00+00:00,11.764,PJM-MISO,18.28,-6.516000000000002,5569.0
2016-01-10 11:00:00+00:00,17.610000000000003,PJM-MISO,18.61,-0.9999999999999964,5303.0
2016-01-10 12:00:00+00:00,18.241999999999997,PJM-MISO,19.198,-0.9560000000000031,5023.0
2016-01-10 13:00:00+00:00,16.52,PJM-MISO,20.12,-3.6000000000000014,4057.0
2016-01-10 14:00:00+00:00,19.362000000000002,PJM-MISO,21.156,-1.793999999999997,3510.0
2016-01-10 15:00:00+00:00,19.291999999999998,PJM-MISO,21.488,-2.1960000000000015,3069.0
2016-01-10 16:00:00+00:00,19.052,PJM-MISO,21.838,-2.7860000000000014,2946.0
2016-01-10 17:00:00+00:00,19.857999999999997,PJM-MISO,21.798,-1.9400000000000013,2786.0
2016-01-10 18:00:00+00:00,19.309999999999995,PJM-MISO,21.668,-2.358000000000004,2703.0
2016-01-10 19:00:00+00:00,19.746000000000002,PJM-MISO,21.348,-1.6019999999999968,2557.0
2016-01-10 20:00:00+00:00,20.55,PJM-MISO,19.194,1.3560000000000016,2463.0
2016-01-10 21:00:00+00:00,22.019999999999996,PJM-MISO,15.648,6.371999999999996,2075.0
2016-01-10 22:00:00+00:00,23.626,PJM-MISO,19.836,3.7900000000000027,1970.0
2016-01-10 23:00:00+00:00,25.287999999999997,PJM-MISO,28.222,-2.9340000000000046,1596.0
2016-01-11 00:00:00+00:00,25.274,PJM-MISO,23.618000000000002,1.6559999999999988,1776.0
2016-01-11 01:00:00+00:00,25.212,PJM-MISO,23.272,1.9400000000000013,1752.0
2016-01-11 02:00:00+00:00,22.234,PJM-MISO,19.994,2.240000000000002,1684.0
2016-01-11 03:00:00+00:00,20.484,PJM-MISO,21.918,-1.4339999999999975,1674.0
2016-01-11 04:00:00+00:00,18.07,PJM-MISO,22.234,-4.1640000000000015,1884.0
2016-01-11 05:00:00+00:00,19.268,PJM-MISO,21.704,-2.436,1186.0
2016-01-11 06:00:00+00:00,22.701999999999998,PJM-MISO,21.656,1.0459999999999994,1338.0
2016-01-11 07:00:00+00:00,22.05,PJM-MISO,21.554000000000002,0.49599999999999866,1937.0
2016-01-11 08:00:00+00:00,22.15,PJM-MISO,21.798,0.3520000000000003,1773.0
2016-01-11 09:00:00+00:00,23.657999999999998,PJM-MISO,21.972,1.6859999999999964,1373.0
2016-01-11 10:00:00+00:00,23.881999999999998,PJM-MISO,22.578,1.3039999999999985,901.0
2016-01-11 11:00:00+00:00,68.85600000000001,PJM-MISO,25.452,43.40400000000001,23.0
2016-01-11 12:00:00+00:00,69.41999999999999,PJM-MISO,32.16199999999999,37.257999999999996,-1231.0
2016-01-11 13:00:00+00:00,31.156,PJM-MISO,57.68000000000001,-26.524000000000008,-1931.0
2016-01-11 14:00:00+00:00,27.532,PJM-MISO,27.588,-0.05600000000000094,-1741.0
2016-01-11 15:00:00+00:00,25.706,PJM-MISO,26.68,-0.9740000000000002,-962.0
2016-01-11 16:00:00+00:00,25.694,PJM-MISO,24.93,0.7639999999999993,-1082.0
2016-01-11 17:00:00+00:00,26.966,PJM-MISO,24.080000000000002,2.8859999999999992,-862.0
2016-01-11 18:00:00+00:00,26.401999999999997,PJM-MISO,23.16,3.2419999999999973,-586.0
2016-01-11 19:00:00+00:00,21.444,PJM-MISO,35.013999999999996,-13.569999999999997,-200.0
2016-01-11 20:00:00+00:00,21.842000000000002,PJM-MISO,22.984,-1.1419999999999995,-612.0
2016-01-11 21:00:00+00:00,22.656,PJM-MISO,22.556,0.09999999999999787,-943.0
2016-01-11 22:00:00+00:00,48.147999999999996,PJM-MISO,27.916000000000004,20.231999999999992,-514.0
2016-01-11 23:00:00+00:00,24.972,PJM-MISO,25.976,-1.0039999999999978,-699.0
2016-01-12 00:00:00+00:00,26.232,PJM-MISO,24.476,1.7560000000000002,-630.0
2016-01-12 01:00:00+00:00,25.041999999999998,PJM-MISO,24.410000000000004,0.6319999999999943,-51.0
2016-01-12 02:00:00+00:00,25.326,PJM-MISO,23.202,2.1239999999999988,27.0
2016-01-12 03:00:00+00:00,24.740000000000002,PJM-MISO,22.468,2.272000000000002,541.0
2016-01-12 04:00:00+00:00,21.241999999999997,PJM-MISO,20.568,0.6739999999999959,1147.0
2016-01-12 05:00:00+00:00,21.298000000000002,PJM-MISO,19.942,1.3560000000000016,847.0
2016-01-12 06:00:00+00:00,20.512,PJM-MISO,19.854000000000003,0.6579999999999977,613.0
2016-01-12 07:00:00+00:00,20.278,PJM-MISO,19.658,0.6199999999999974,365.0
2016-01-12 08:00:00+00:00,20.66,PJM-MISO,19.426000000000002,1.2339999999999982,461.0
2016-01-12 09:00:00+00:00,19.768,PJM-MISO,21.754,-1.9860000000000007,226.0
2016-01-12 10:00:00+00:00,15.764000000000001,PJM-MISO,24.256,-8.491999999999999,313.0
2016-01-12 11:00:00+00:00,23.140000000000004,PJM-MISO,22.468,0.6720000000000041,-529.0
2016-01-12 12:00:00+00:00,22.304,PJM-MISO,22.354,-0.05000000000000071,-1031.0
2016-01-12 13:00:00+00:00,22.98,PJM-MISO,21.842000000000002,1.1379999999999981,-1307.0
2016-01-12 14:00:00+00:00,24.133999999999997,PJM-MISO,21.609999999999996,2.524000000000001,-640.0
2016-01-12 15:00:00+00:00,23.526000000000003,PJM-MISO,21.902,1.6240000000000023,175.0
2016-01-12 16:00:00+00:00,23.689999999999998,PJM-MISO,22.520000000000003,1.1699999999999946,403.0
2016-01-12 17:00:00+00:00,23.494,PJM-MISO,22.875999999999998,0.6180000000000021,255.0
2016-01-12 18:00:00+00:00,23.991999999999997,PJM-MISO,22.584,1.4079999999999977,109.0
2016-01-12 19:00:00+00:00,21.324,PJM-MISO,22.512,-1.1879999999999988,-99.0
2016-01-12 20:00:00+00:00,21.194,PJM-MISO,21.877999999999997,-0.6839999999999975,-206.0
2016-01-12 21:00:00+00:00,22.186,PJM-MISO,22.862000000000002,-0.6760000000000019,-250.0
