"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0
2020,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,69.933,0,0,0,0,0,0,0
2020,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,50.289,0,14.702,14.702,0,0,0,0
2020,1,4,0,0,0,0,6.7,3.2,6.3,51,51.2,38.678,0,0,0,0,0,25.1,61.245,0,0,9.801,0,0,0,0
2020,1,5,0,0,0,0,0,0,0,53,59,51.72,0,0,0,0,0,26,60.454,0,0,13.439,0,0,0,0
2020,1,6,0,0,0,0,0,0,0,59,59,55.01,0,0,0,0,0,39.9,48.232,50.117,0,0,0,0,0,0
2020,1,7,0,0,0,0,0,0,0,57,59,55.6,0,0,0,0,0,31.5,39.825,43.164,0,5.03,0,0,0,0
2020,1,8,0,0,0,0,0,0,0,73,60,58.208,0,0,0,0,0,29.9,40.524,42.698,0,17.919,0,0,0,0
2020,1,9,0,0,0,0,0,0,0,67,73,0,0,0,0,58.2,8.4,44.3,41.478,45.234,70.01,9.759,0,0,0,0
2020,1,10,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,54.7,59.146,67.866,71,15.637,5.878,0,0,0
2020,1,11,0,0,0,0,0,0,3.658,58.4,57.7,41.7,10.5,39.759,0,20,10.955,97,41.213,69.234,72,29.759,20,0,0,0
2020,1,12,0,0,0,0,0,0,0,64,23.858,0,0,0,0,0,0,77,62.722,68.716,71,27.229,20,0,0,68
2020,1,13,0,0,0,0,0,0.046,0,76,42.633,0,0,0,47.8,29,0,81,57.517,61.059,60,27.229,29.973,9.973,9.973,51
2020,1,14,0,0,0,0,0.575,0.566,0,64,32.788,0,0,0,0,0,0,77,61.862,63.316,70,50.688,35,15,15,70
2020,1,15,0,0,0,0,0,1.933,0,77,0,0,0,0,0,0,0.6,73,52.656,25.92,20,46,24.793,6.8,15,9.7
2020,1,16,0,5.2,0,0,0,2.265,0,77,0,0,0,0,0,0,0,81,59.287,69.126,73,0,59.894,21.677,21.229,49
2020,1,17,0,0,0,0,0,0.84,0,59,0,0,0,0,0,0,0,63,82.126,53.814,57,0,56.854,25.109,27.629,62
2020,1,18,0,0,0,0,0,0.309,0,75,0,0,0,0,0,0,0,18.5,43.7,37.683,46,40.3,36.843,24.119,18.139,55
2020,1,19,0,0,0,0,0,2.922,0,44.5,0,0,0,0,0,0,0,8,38.4,36.3,67,52.301,69.41,36.953,35.726,67
2020,1,20,0,0,0,0,0,1.429,0,75,0,0,0,0,0,0,0,0.8,11.7,16.3,20,23.6,37.1,40.101,41.064,58
2020,1,21,0,16.9,11.6,15.7,0,3.402,0,74,0,0,0,0,0,0,0,59.437,75.961,75,20,74,69.469,34.674,37.788,68
2020,1,22,0,0,0,0,0,3.208,0,76,0,0,39.9,0,72,68,15,59.669,72.9,74,0,73,68.639,30.989,41.594,57
2020,1,23,1.247,1.647,0,0.588,0.544,0.325,0.57,58,0,0,22.3,0,0,0,0,32.428,53.266,38.9,0,73,66.336,25.098,22.311,53
2020,1,24,0.625,0.71,0,0.83,0.845,0.519,0.879,61,0,0,18.9,0,0,0,0,35.767,52.045,72,0,55,52.573,23.205,24.517,66
2020,1,25,1.007,1.424,0,1.402,1.281,0.626,0.707,56,0,0,20.6,0,0,0,0,27.377,45.033,66,0,58,52.028,20.895,20.263,48
2020,1,26,0.59,0.605,0,0.501,0.528,0.311,0.588,66,0,0,34.3,0,0,0,0,45.619,61.581,69,0,65,59.508,22.82,20.712,47
2020,1,27,0.615,0.628,0,0.504,0.554,0.331,0.351,58,0,10,22.7,0,0,0,0,28.369,58,66,0,55,52.017,19.898,19.403,47
2020,1,28,0.595,0.681,0,0.534,0.556,0.323,0.34,57,0,0,35.5,0,10,0,0,20.282,75,73,0,74,61.378,24.024,24.967,47
